DA ID,DA Name,SFDC NAME,Calculated
35249,Equilobe,,TRUE
31903,Equinix,Equinix,FALSE
37731,Equinox International,,TRUE
38561,Equinox International FZE,Equinox International FZE,FALSE
37360,Equisoft,,TRUE
27781,EQWARE Engineering,,TRUE
38639,eResearch South Australia,,TRUE
28217,Ericsson,Ericsson,FALSE
38346,Ericsson AB,Ericsson AB,FALSE
39819,Ericsson Software Technology,Ericsson Software Technology,FALSE
35466,"Erlang Solutions, Ltd.",,TRUE
38535,ERNI,,TRUE
37247,Ernst & Young,Ernst & Young,FALSE
32826,Eroad,,TRUE
38505,Erste Bank Hungary,,TRUE
32818,Erste Geroup,,TRUE
33515,Érudit,,TRUE
35586,erxes,,TRUE
35688,ESA,,TRUE
29985,eSailors,,TRUE
28184,eSATURNUS,,TRUE
39414,"esatus, AG",,TRUE
37137,ESC Entertainment,,TRUE
38152,Escala,,TRUE
26819,Escient,,TRUE
26198,ESCRYPT GmbH,,TRUE
27869,ESD Electronics,,TRUE
27548,eSentire,,TRUE
39640,eService,,TRUE
30880,Eset,,TRUE
32883,Eshta Holdings,,TRUE
39564,ESImaging,,TRUE
36526,ESKADENIA Software,,TRUE
36346,eSkool,,TRUE
39108,ESPN,ESPN,FALSE
31348,Espotel Oy,,TRUE
28506,Espressif,Espressif,FALSE
26807,Espressif Systems,Espressif,TRUE
29127,Espressive,,TRUE
37482,Esqimo,,TRUE
30858,ESRF,,TRUE
27160,Esri,Esri Northeast Africa,TRUE
37766,Esri Northeast Africa,Esri Northeast Africa,FALSE
30763,Essar,,TRUE
28269,Essensium,,TRUE
27783,Essensium - Mind,,TRUE
35378,Essential,,TRUE
30996,Estateably,,TRUE
39955,Estech Systems,,TRUE
37470,Estifeda,,TRUE
40002,estmob,,TRUE
40138,ESTsecurity,,TRUE
36172,"ET International, Inc",,TRUE
38244,ETAL LIMITED,ETAL LIMITED,FALSE
39036,ETAS,ETAL LIMITED,TRUE
28008,Etched Pixels Digital Design,,TRUE
32506,eteration,,TRUE
26519,eteration A.S.,,TRUE
37082,Etermax,,TRUE
26493,Etersoft,,TRUE
30857,Etezian,,TRUE
28993,eTF1,,TRUE
28177,ETH Zurich,ETH Zurich,FALSE
26388,Ethereum Foundation,Ethereum Foundation,FALSE
30972,Ethernity,Ethernity Networks,TRUE
39449,Ethernity Networks,Ethernity Networks,FALSE
40277,EthicalJobs,,TRUE
28024,Ethos,,TRUE
27610,Etish Limited,,TRUE
28562,Etix Everywhere,,TRUE
26830,Etna,,TRUE
31243,Etom,,TRUE
35286,eTouch,,TRUE
37963,Etraveli,,TRUE
32004,ETRI,,TRUE
34236,ETS,,TRUE
37697,ETSI,ETSI,FALSE
29261,Etsy,,TRUE
28214,Ettus Research,,TRUE
29895,Eucalyptus,,TRUE
27792,"Eucalyptus Systems, Inc.",,TRUE
31097,EUIPO,,TRUE
26815,Eukrea,,TRUE
27107,Eukrea Electromatique,,TRUE
26760,Eurek Elettronica,,TRUE
40203,Eureka,Eureka,FALSE
38440,Euristiq,,TRUE
33315,Eurocontrol,,TRUE
27802,Eurogiciel,,TRUE
39406,EuroLedger,,TRUE
30236,Europace AG,,TRUE
34599,European Commission,European Commission,FALSE
30929,European Patent,,TRUE
36648,European Space Agency,,TRUE
39652,Eurostar,,TRUE
29798,Eurotech,,TRUE
27506,"Eurotech, Ltd.",,TRUE
31685,EUVIC,,TRUE
26905,ev-i Informationstechnologie,,TRUE
35672,EVBox,,TRUE
35772,Eve,,TRUE
27764,"Even Technologies, Inc.",,TRUE
35679,Event Store,,TRUE
36638,Event Zero,,TRUE
40112,Eventbase,,TRUE
30601,Eventbrite,Eventbrite,FALSE
39579,Eventosaur,,TRUE
28643,Ever True,,TRUE
26264,Everbread Limited,,TRUE
38104,Everflow,,TRUE
29569,everis,everis,FALSE
39402,Everise DX,,TRUE
27773,Everlaw,,TRUE
36519,"Evernym, Inc",,TRUE
29693,EverQuote,,TRUE
30482,Eversight,,TRUE
34289,EverString,,TRUE
28066,EverteQ,,TRUE
33929,EvertString,,TRUE
32030,everydayhero,,TRUE
28760,Everyleaf,,TRUE
29271,Everyone Counts,,TRUE
32887,EveryQuote,,TRUE
39680,Everything Information,,TRUE
27169,Evidence Srl,Evidence Srl,FALSE
35700,Evidente,,TRUE
28664,Evil Martians,,TRUE
36353,Evive,,TRUE
32384,EVO,,TRUE
30303,Evo Systems,,TRUE
31634,Evolane,,TRUE
30509,Evolution Gaming,,TRUE
36529,"Evolutionary Technologies International, inc",,TRUE
36646,Evopro Systems Engineering Kft,,TRUE
31968,Evotor,,TRUE
27852,Evrone,,TRUE
29544,EVRY,,TRUE
29456,Evry ASA,,TRUE
40340,Evvo Labs Pte,,TRUE
40540,EWERK Group,,TRUE
36383,Ewha,,TRUE
30943,Exa Networks,,TRUE
36323,ExactTarget,,TRUE
37532,Exadel,Exadel,FALSE
28515,EXADS,,TRUE
28139,Exaimage,,TRUE
33085,Exaled,,TRUE
28213,Examplempany,,TRUE
36942,Exanet,,TRUE
27137,Exar Corporation,,TRUE
37003,eXaring,,TRUE
31482,Exaring AG,,TRUE
34151,eXate,,TRUE
30903,Exati,,TRUE
27178,exceet electronics,,TRUE
33329,Excelerate,,TRUE
39092,Exchange Union,,TRUE
32000,Excilys,,TRUE
40577,Execom,,TRUE
40740,Exegetic Analytics,,TRUE
38943,eXelate,,TRUE
35961,Exelis,Exelis,FALSE
35714,Exetel,,TRUE
30649,Exfodia,,TRUE
27648,Exist Global,,TRUE
30429,Exmar,,TRUE
28432,eXo,,TRUE
28662,eXo Platform,,TRUE
33986,Exoscale,Exoscale,FALSE
26774,Exosec,,TRUE
32885,Exp:resso,,TRUE
31234,Expa,,TRUE
39400,Expand Networks (liquidated),,TRUE
33666,Expand Online,,TRUE
28627,Expedia,Expedia Group,TRUE
35302,Expedia Group,Expedia Group,FALSE
38980,Expel,,TRUE
40567,"Experian Information Solutions, Inc.","Experian Information Solutions, Inc.",FALSE
30223,Experience Point,,TRUE
34721,Expert Support,,TRUE
30710,Expert360,,TRUE
36747,ExpertsInside,,TRUE
32169,Expii,,TRUE
32714,Expo,,TRUE
26332,eXponent Technologies,,TRUE
30718,Exponentia,,TRUE
31472,Express Scripts,,TRUE
40576,Exterity Ltd.,Exterity Ltd.,FALSE
40094,Extracode,,TRUE
33405,ExtraHop,,TRUE
32698,Extraordy,,TRUE
34740,Extreme,"Extreme Networks, Inc.",TRUE
28185,Extreme Engineering Solutions,,TRUE
30871,Extreme Networks,"Extreme Networks, Inc.",TRUE
38355,"Extreme Networks, Inc.","Extreme Networks, Inc.",FALSE
27857,Exusia,,TRUE
35336,EXXETA,,TRUE
30116,EY,,TRUE
39149,eyeo,,TRUE
40244,Eyeonid Group AB,,TRUE
32418,Eyereturn,,TRUE
27241,"Eyeview, Inc.",,TRUE
28887,Eymform,,TRUE
29571,eZ Systems,,TRUE
27206,eZ Systems AS,,TRUE
31177,EZchip,EZchip,FALSE
27837,"EZchip Semiconductor, Ltd.",EZchip,TRUE
29551,ezDi,,TRUE
35563,Ezetech,,TRUE
35351,ezhome,,TRUE
35648,eZLO,,TRUE
34417,eZuce,,TRUE
28699,EZX,,TRUE
29666,F-Secure,F-Secure,FALSE
29722,F-Secure Corporation,F-Secure,TRUE
34146,F!N,,TRUE
32840,F1International Technologies,,TRUE
29821,F24 Ag,,TRUE
32340,F4,,TRUE
35464,F5 Networks,"F5 Networks, Inc.",TRUE
38301,"F5 Networks, Inc.","F5 Networks, Inc.",FALSE
30248,F5Networks,"F5 Networks, Inc.",TRUE
32116,Fabasoft,,TRUE
29426,fabbricadigitale,,TRUE
40204,Faber On-demand,,TRUE
31485,Fabiano Franz,,TRUE
36161,FabMart,,TRUE
36356,Face++|旷视,,TRUE
26709,Facebook,"Facebook, Inc.",TRUE
38197,Facebook AL,,TRUE
38318,"Facebook, Inc.","Facebook, Inc.",FALSE
29748,FACEIT,,TRUE
34850,Facelift,,TRUE
29907,FaceMe,,TRUE
35362,Fachhochschule Konstanz - Hochschule für,,TRUE
35217,Facilet,,TRUE
32041,fact0ry,,TRUE
29688,Factcool,,TRUE
26731,Factor-SPE,,TRUE
35800,FactorDaily,,TRUE
40176,FactoryMethod,,TRUE
26436,Factotum,,TRUE
26353,FactSet,,TRUE
34621,factuno,,TRUE
37808,Facultad de Ingeniería,Facultad de Ingeniería,FALSE
33706,Fair,,TRUE
35180,Faire,,TRUE
34932,Fairfax,,TRUE
27668,Fairfax Media,,TRUE
30511,Fairway Technologies,,TRUE
33167,Fairwinds,,TRUE
35325,Faith,,TRUE
33451,Faithlife,,TRUE
34991,Falco,,TRUE
38901,Falkonry,,TRUE
39871,Fältcom,,TRUE
32069,FAMC-Development,,TRUE
32388,Familonet,,TRUE
33467,Famly,,TRUE
40356,fancymedia.ru,,TRUE
29408,Fandom,,TRUE
28422,Fanpics,,TRUE
38105,Fantôme,,TRUE
35205,FanWide,,TRUE
40725,Fapesb,,TRUE
31158,Far East,,TRUE
26372,Faraday Technology Corporation,,TRUE
31341,Farfetch,,TRUE
38774,Fargate,,TRUE
29186,Faria Systems,,TRUE
40301,Farmdrop,,TRUE
37339,Farmers Edge,,TRUE
30294,FarmLead,,TRUE
38146,Farzan Fan Andish Farda,,TRUE
37514,Fashion ID,,TRUE
29595,FashionID,,TRUE
31086,Fast Retailing,,TRUE
28655,Fast White,,TRUE
31844,Fast White Cat,,TRUE
35212,Fasten,,TRUE
28224,FastenInc,,TRUE
30799,Fasthosts Internet,,TRUE
28907,Fastly,Fastly,FALSE
28190,FastMail.FM,,TRUE
34013,FastNet,,TRUE
28235,Fastpath Research,,TRUE
27347,FastSet,,TRUE
39028,Fastspeed,,TRUE
38916,FASTVPS HOSTING,,TRUE
36414,FATHOM,,TRUE
27477,Fathom Systems,,TRUE
27811,FathomDB,,TRUE
27416,Fatima,,TRUE
28711,Fatse,,TRUE
35880,Faulkner USA,,TRUE
35127,FAYN,,TRUE
34474,Fazlamesai,,TRUE
29266,FBD Insurance,,TRUE
36496,FCAP JR. Consultoria,,TRUE
36905,FD.io,,TRUE
39442,FD.io Project,,TRUE
31250,FDS,,TRUE
40559,FEAGRI,,TRUE
31835,Feathr,,TRUE
40075,Feature.fm,,TRUE
29003,Febeca,,TRUE
31836,Federal Home Loan Mortgage,,TRUE
36497,Federal Institute of Pernambuco,,TRUE
31582,Federal Reserve Board,,TRUE
27714,Federal University of Campina Grande,Federal University of Campina Grande,FALSE
39345,Fédération des Étudiants de l'Université de Liège,,TRUE
29778,Fedora,,TRUE
33773,Fedora Project,,TRUE
40327,Feedback House,,TRUE
30274,Feedforce,,TRUE
33529,Feedpresso,,TRUE
30163,Feedtrail Oy,,TRUE
29665,Feenix GmbH,,TRUE
34661,FEI Company,FEI Company,FALSE
35804,Fenix,,TRUE
27961,Fermilab,,TRUE
38675,Ferrum Health,,TRUE
36388,Fetch Rewards,,TRUE
27370,Fetch Robotics,,TRUE
30491,Feusetools,,TRUE
35670,FEV,,TRUE
30637,Fewbytes,,TRUE
37020,FG Forrest,,TRUE
27768,FGAN,,TRUE
31856,FHNW,,TRUE
37192,FIAT,Fiat Chrysler Automobiles,TRUE
39295,Fiat Chrysler Automobiles,Fiat Chrysler Automobiles,FALSE
38979,FIBARO,,TRUE
30779,fiberhome,,TRUE
34858,Fibernetics,,TRUE
27437,FICO,FICO,FALSE
31287,Fidelis,,TRUE
38690,Fidelis Cybersecurity,,TRUE
35338,Fidelity,Fidelity,FALSE
31307,Fidelity Investments,Fidelity Investments,FALSE
30953,Fideltronik,,TRUE
31361,Fides,,TRUE
30402,Figma,,TRUE
35297,Figure Eight,,TRUE
31168,Fila,,TRUE
36450,Filament Games,,TRUE
29783,Filipkart,,TRUE
27309,filoo,,TRUE
34410,Fin,,TRUE
37428,financial,,TRUE
30868,Financial Industry Company,,TRUE
32825,FinancialContent,,TRUE
31231,Finantech,,TRUE
40048,Finaps,,TRUE
29645,Finciero,,TRUE
31038,Findable,,TRUE
40173,Findly,,TRUE
32456,Findyr,,TRUE
32606,finesse.io,,TRUE
27446,Fingerprint Cards,,TRUE
32526,Finite Loop,,TRUE
38974,Finity AI,,TRUE
35385,FINkit® is Fiserv,,TRUE
30010,finleap connect,,TRUE
28733,FINN.no,FINN.no,FALSE
26811,FINN.no AS,FINN.no,TRUE
32191,Finnova,,TRUE
32234,Finnovate China Limited,,TRUE
32323,fino,,TRUE
36739,Finomial,,TRUE
33803,Finsight,,TRUE
33340,FinTech,,TRUE
37495,Fintech Band,,TRUE
35458,Fintech Studios,,TRUE
36054,Finus,,TRUE
26672,Fire Eye,FireEye,TRUE
35363,FireEye,FireEye,FALSE
29333,FireLayers,,TRUE
29676,FireScope,,TRUE
39474,Firespring,,TRUE
39850,Firetide,,TRUE
38465,firetied,,TRUE
31520,FireWorks,,TRUE
26563,Firmwave,,TRUE
39804,First Data Corporation,First Data Corporation,FALSE
31873,First Order,,TRUE
38864,First Walk,,TRUE
33446,First8,,TRUE
31837,FirstRain,FirstRain,FALSE
37040,FIS,,TRUE
35123,Fiser,,TRUE
35185,Fiserv,"Fiserv, Inc.",TRUE
34784,Fiserv Auckland,"Fiserv, Inc.",TRUE
38387,"Fiserv, Inc.","Fiserv, Inc.",FALSE
36601,Fishbowl Solutions,,TRUE
38234,FishNet Security,,TRUE
34198,Fission.io,,TRUE
27247,FIT,,TRUE
29555,Fit Analytics,,TRUE
27512,Fitbit,,TRUE
33615,FitKey,,TRUE
29926,Fiverr,Fiverr,FALSE
40618,Fiverr International Ltd,Fiverr,TRUE
37441,FIX,,TRUE
29638,Fixate IO,,TRUE
34859,FIXER,,TRUE
26720,Fixstars Technologies,,TRUE
38181,"Flagship Facility Services, Inc","Flagship Facility Services, Inc",FALSE
34659,Flanksource,,TRUE
30018,Flant,Flant,FALSE
29051,Flare Systems,,TRUE
39683,Flash Networks,,TRUE
34228,flatfair,,TRUE
33135,Flatiron Health,,TRUE
32577,FlatX,,TRUE
32007,Flavia IT,,TRUE
32703,FLAVIA IT-Management,,TRUE
30713,Flavours from Apulia,,TRUE
33358,Flavr,,TRUE
37944,FleishmanHillard,,TRUE
26283,Flex,Flex LTD (Formerly Flextronics),TRUE
40855,Flex LTD (Formerly Flextronics),Flex LTD (Formerly Flextronics),FALSE
32975,Flexciton,,TRUE
35319,Flexi,,TRUE
26446,Flexi Trade Systems,,TRUE
35373,flexis,,TRUE
38949,Flexolabs,,TRUE
40175,Flexport,,TRUE
28328,"Flickerbox, Inc.",,TRUE
33796,Flickswitch,,TRUE
31276,FlightCar,,TRUE
35006,FlightWave,,TRUE
32716,Flinqer,,TRUE
34348,FLIP,,TRUE
28319,Flipboard,Flipboard,FALSE
26396,Flipkart,Flipkart,FALSE
37165,"FLIR Systems, Inc",,TRUE
31776,Flit,,TRUE
29919,FlixBus,,TRUE
37858,FlixMobility,,TRUE
39884,Floating Pond Technologies,,TRUE
34023,Floden Consulting,,TRUE
36614,Florence Healthcare,,TRUE
32968,Florian Rusch Webservices,,TRUE
32490,Flouting Cube Studios,,TRUE
34963,Flow,,TRUE
30395,Flow Software,,TRUE
39081,Flowdock,,TRUE
31774,Flowery Roads,,TRUE
34220,FloweryRoads,,TRUE
30278,Flowgrammable,,TRUE
29769,Flowhub,,TRUE
40217,FlowPro.io,,TRUE
36680,FLSmidth,,TRUE
35410,Flubit,,TRUE
35342,fluct,,TRUE
37824,Fluent Technologies,Fluent Technologies,FALSE
31530,fluget.it,,TRUE
35190,Fluid,,TRUE
29019,Flunt,,TRUE
31235,FLUSP,,TRUE
33550,Flux,,TRUE
32680,Flux7,,TRUE
34307,Fly.io,,TRUE
35840,Flyajet,,TRUE
32239,Flyndiq,,TRUE
30656,Flynn,,TRUE
34232,Flywheel,Flywheel,FALSE
30107,FMC Technologies,,TRUE
31559,FnnTEK,,TRUE
34156,fnord software,,TRUE
31111,FNST,FNST,FALSE
30082,Fog Creek Software,,TRUE
35405,Foggy,,TRUE
34938,Foize,,TRUE
34258,Foko Retail,,TRUE
40103,Folio,,TRUE
30444,Folsom Labs,,TRUE
27517,Fon,,TRUE
37378,Fonds de solidarité FTQ,,TRUE
28869,Foo Experience,,TRUE
39164,foodora,,TRUE
34028,Foodpairing,,TRUE
37476,foodpanda,,TRUE
32820,Foodvisor,,TRUE
31001,Footprint Media,,TRUE
36865,Fora Soft LLC.,,TRUE
37830,Forbes Technology Council,Forbes Technology Council,FALSE
33501,FORCE LLC,,TRUE
38251,Force10 Networks,Force10 Networks,FALSE
37259,force10networks,Force10 Networks,TRUE
37309,Forcepoint,Forcepoint,FALSE
38324,Ford Motor Company,Ford Motor Company,FALSE
30325,Forecastmmunications,,TRUE
40690,Forefront Consulting,,TRUE
30459,Foreningen Kollegienet Odense,,TRUE
36306,Foresight,,TRUE
39691,"Foresight Emergency Planning, LLC",,TRUE
40664,Foresite Labs,,TRUE
33930,ForgeRock,,TRUE
39118,Forklift-Simulator,,TRUE
30024,Form3 Financial Cloud,,TRUE
40172,Formal Privacy,,TRUE
31985,Former03,,TRUE
28462,Formlabs,Formlabs,FALSE
29801,Forsvaret,,TRUE
31448,Försvarsmakten,,TRUE
37634,Forte Group,,TRUE
38381,Fortech Energy Inc.,,TRUE
32644,Forter,,TRUE
34988,Fortinet,,TRUE
31584,FortnoxAB,,TRUE
28635,Fortress,,TRUE
30916,Fortress Reklamebyrå,,TRUE
26589,Fortress Technology Inc.,,TRUE
26929,Fortuit Infotech,,TRUE
40140,Fortum,Fortum Corporation,TRUE
40703,Fortum Corporation,Fortum Corporation,FALSE
33519,FORUM Investment Company,,TRUE
34326,Forum Ukhuwah dan Kajian Islam Fasilkom UI,,TRUE
33788,Forward,,TRUE
38981,foryouandyourcustomers,,TRUE
40225,fosh.io,,TRUE
35542,fossa.io,,TRUE
26527,FOSSASIA,FOSSASIA,FALSE
30568,FOSSEE,,TRUE
38747,Fossil Group,,TRUE
29721,Fostloop,,TRUE
30963,FotoIN,,TRUE
35017,Fotokite,,TRUE
37956,Fotokniga.by,,TRUE
34615,Foundation,,TRUE
39655,Foundation for Research and Technology - Hellas (FORTH),Foundation for Research and Technology - Hellas (FORTH),FALSE
33589,FounderFuel,,TRUE
36308,Founders and Coders,,TRUE
26426,Foundries,Foundries.io LTD,TRUE
35651,Foundries.io,,TRUE
38378,Foundries.io LTD,Foundries.io LTD,FALSE
37138,Foundry,,TRUE
38015,Fountainledge,,TRUE
33159,Foursquare,Foursquare,FALSE
39145,Fourthwall,,TRUE
38780,FOX,,TRUE
26466,Fox-IT,,TRUE
34690,Foxhorn Solutions,,TRUE
33490,FP Complete,,TRUE
40345,FPT,,TRUE
39309,Fractal,,TRUE
29499,Fractalio Data,,TRUE
26460,FractureCode Corporation,,TRUE
35273,Fractured Atlas,,TRUE
27987,Fragnetics,,TRUE
37151,Frame by Frame,,TRUE
32247,Frame.io,Frame.io,FALSE
34155,Framestore,Framestore,FALSE
33906,Framework Training,,TRUE
37185,France Telecom Research & Development LLC,France Telecom Research & Development LLC,FALSE
32600,France Television,,TRUE
38870,France Télévisions,,TRUE
31254,France Télévisions Editions Numériques,,TRUE
38042,Frankly,,TRUE
37127,Frantic Films,,TRUE
39913,Franz Incorporated,,TRUE
27274,Fraunhofer,,TRUE
27782,Fraunhofer FHR,,TRUE
28251,Fraunhofer FKIE,,TRUE
28137,Fraunhofer FOKUS,,TRUE
29347,Fraunhofer IAIS,,TRUE
30888,Fraunhofer IGD,,TRUE
30797,Fraunhofer-Gesellschaft,,TRUE
28573,Fraunnhofer AISEC,,TRUE
28577,Frauscher,,TRUE
30193,FreakOut,,TRUE
35536,"FreakOut, Inc.",,TRUE
36494,Fred Hutch,,TRUE
34990,Fredhopper,,TRUE
35206,Free,,TRUE
35786,Free and Open Source Silicon,,TRUE
26937,Free Electrons,Free Electrons,FALSE
26831,Free Software Foundation,Free Software Foundation,FALSE
28755,FreeAgent,,TRUE
26624,Freebox,Freebox,FALSE
26895,FreeBSD,,TRUE
34197,FreeBSD Foundation,,TRUE
38247,Freecharge,Freecharge,FALSE
38969,freeCodeCamp,,TRUE
34794,Freedom,,TRUE
36718,freee,,TRUE
32874,Freeformers,,TRUE
30079,Freeletics,,TRUE
31069,Freelink,,TRUE
33489,Freenet digital,,TRUE
31376,Freesat,,TRUE
26209,Freescale,Freescale,FALSE
26360,Freescale Semiconductor,Freescale,TRUE
39270,Freescale Semiconductor Inc,Freescale,TRUE
38851,Freespee,,TRUE
28159,Freewheel,,TRUE
27318,Freicoin,,TRUE
36313,freiheit,,TRUE
31693,Frelance,,TRUE
31807,French Travel Partners,,TRUE
26739,Frequentis AG,,TRUE
33710,Fresh Turf,,TRUE
30979,FreshBooks,,TRUE
29725,Freshtech,,TRUE
28975,FreshTracks,,TRUE
30544,FreshTrucks,,TRUE
34119,Freshworks,Freshworks,FALSE
40467,FRIDAY Versicherung,,TRUE
34627,Friends of Christ Church,,TRUE
36870,FRINX,,TRUE
36395,FROG IT SERVICES LIMITED,,TRUE
34296,FrogSlayer,,TRUE
31770,Front,,TRUE
40070,Fronter,,TRUE
39027,Frontier Car Group,,TRUE
29105,Frozen Fractal,,TRUE
31771,frozenice,,TRUE
33403,Frrole,,TRUE
33808,Frueffect,,TRUE
39436,Fry's Electronics,Fry's Electronics,FALSE
37873,FS,,TRUE
30784,FSEGS,,TRUE
37096,FSOC,,TRUE
40108,FST Biometrics,,TRUE
33205,FTP Asia Pacific,,TRUE
29039,FUCHS SCHMIERSTOFFE GmbH,,TRUE
39324,Fudan University,,TRUE
28103,fuel7,,TRUE
28697,FuelPHP,,TRUE
37057,FuelVFX,,TRUE
40632,FUGA BV,,TRUE
34509,Fugue,,TRUE
32943,Fuhu,,TRUE
28386,Fuji Xerox,Fuji Xerox,FALSE
34723,Fujistu,,TRUE
32307,Fujitsoft,,TRUE
28156,Fujitsu,,TRUE
28913,Fujitsu Global,,TRUE
37722,Fujitsu Network Communications,,TRUE
26619,Fujitsu Siemens,,TRUE
28989,Fujitsu UK,,TRUE
27201,FULCRO SRLU,,TRUE
31529,Fulfil,,TRUE
35614,Full On Net,,TRUE
30390,Full Spectrum,,TRUE
33208,Full Stack,,TRUE
27098,FullContact,FullContact,FALSE
38877,Fullcube,,TRUE
37529,Fulldive,,TRUE
34711,FullFekr,,TRUE
39010,Fullrate,,TRUE
32374,Fullscreen Media,,TRUE
32417,Fullscript,,TRUE
28131,Fullsix Group,,TRUE
36457,Fullstack Academy,,TRUE
31961,FullStory,,TRUE
35928,Funambol,,TRUE
26994,Functional One,,TRUE
29545,FunctionFactory,,TRUE
30733,Fundação CERTI,,TRUE
29784,Fundacao Coppetec,,TRUE
33548,Fundação Vanzolini,,TRUE
29993,Fundación Sadosky,,TRUE
36992,FundersClub,,TRUE
38196,Fungible Inc.,,TRUE
32719,Funio,,TRUE
29224,Funky,,TRUE
35769,FunPlus,,TRUE
33611,FUSEIM,,TRUE
33438,Fusion Electronics,,TRUE
29753,Fusion Marketing,Fusion Marketing,FALSE
26633,Fusion-io,,TRUE
33877,Future,Future,FALSE
38086,Future Finance,,TRUE
36055,Future Generation Inc,,TRUE
34684,Future Processing,,TRUE
28881,Future Sharks,,TRUE
27755,Future Technology Devices International,,TRUE
30945,FutureNet,,TRUE
28714,Futurequest,,TRUE
35504,Futurewei,"Futurewei Technologies, Inc.",TRUE
40828,"Futurewei Technologies, Inc.","Futurewei Technologies, Inc.",FALSE
34872,Futurice,,TRUE
38698,Fuze,Fuze,FALSE
34936,Fuzzit,,TRUE
39963,Fyndiq,,TRUE
35402,FZI Forschungszentrum,,TRUE
26341,FZI Forschungszentrum Informatik,,TRUE
34114,G-Research,G-Research,FALSE
26721,G.T.S. Srl,,TRUE
33401,G&L Digital Media Engineering,,TRUE
32175,g0v.tw,,TRUE
38219,GAB Robins,,TRUE
39121,Gadelkareem,,TRUE
40339,Gaditek,,TRUE
33910,Gaikai,Gaikai,FALSE
26753,Gaisler Research,,TRUE
34790,Galatea Associates,,TRUE
26284,Galil Motion Control,,TRUE
39861,Gall & Gall,,TRUE
26977,Galvanix,,TRUE
29965,Galvanize,,TRUE
30409,Gambit Research,,TRUE
31258,Gamegos,,TRUE
38363,Gameloft,Gameloft,FALSE
28783,Gamelto,,TRUE
27209,GameServers.com,,TRUE
33303,GameStop,GameStop,FALSE
37018,Gamesys,,TRUE
27172,GAMIC mbH,,TRUE
37675,GAMO a.s.,,TRUE
37364,GAMW Schoten,,TRUE
30805,Gandi,,TRUE
33359,Gangefors Programmering AB,,TRUE
39279,Gap Inc.,Gap Inc.,FALSE
33677,Garant,,TRUE
31486,Garden,,TRUE
33050,garden.io,,TRUE
37590,Gardener,,TRUE
26547,Garmin,,TRUE
28524,Garner Corp,,TRUE
36229,GARR,,TRUE
37841,Gartner,Gartner,FALSE
39940,GAS Antifraud,,TRUE
39041,GateHub,,TRUE
27572,Gateworks,,TRUE
33258,GatsbyJS,,TRUE
30318,GAuthify,,TRUE
39904,Gavista Tech,,TRUE
29264,Gavrie Philipson,,TRUE
34638,GAWDS,,TRUE
39693,Gazeta Studencka,,TRUE
34150,GCHQ,GCHQ,FALSE
38424,GD-TEAM,,TRUE
37796,Gdańsk University of Technology,,TRUE
38791,GDC,,TRUE
37483,GDG Ahmedabad,,TRUE
31094,GDG SSU,,TRUE
29373,GDP Labs,,TRUE
30184,GDS,,TRUE
27823,GE,GE,FALSE
32891,GE Digital,GE Digital,FALSE
33899,GE Global Research,,TRUE
34536,GE Grid,,TRUE
28346,GE Grid Solutions,,TRUE
29794,GE Healthcare,GE Healthcare,FALSE
26770,GE Intelligent Platforms,,TRUE
31772,GE Power,,TRUE
27452,Geanix,,TRUE
36297,gear6.in,,TRUE
30310,Gears of Leo,,TRUE
36590,Gearworks,,TRUE
34626,Geek Gazette,,TRUE
27362,"Geeknet, Inc.",,TRUE
34491,Geeks,,TRUE
31401,GeeksforGeeks,,TRUE
29471,Geisha Tokyo Entertainment,,TRUE
33230,Geli,Geli,FALSE
29646,Gemalto,Gemalto,FALSE
30026,Gematine United,,TRUE
29071,Gemini,,TRUE
36592,Gemini Observatory,,TRUE
32486,Gemini Open Cloud,,TRUE
35877,Gen-i,Gen-i,FALSE
31170,Genalyte I,,TRUE
28111,Genband,Genband,FALSE
36129,Geneix,,TRUE
29766,General Asembly,,TRUE
38985,General Assembly,,TRUE
39876,General Atomics,,TRUE
28186,General Aviation Safety Network,,TRUE
39833,General Dynamics,General Dynamics,FALSE
31557,General Dynamics Mission System,General Dynamics,TRUE
27180,General Electric,,TRUE
31788,General Mills,,TRUE
29817,General Motors,General Motors,FALSE
31053,General Software,,TRUE
33104,Generali France,,TRUE
30394,Genesis,,TRUE
34831,Genesys,Genesys,FALSE
37358,Genesys | Interactive Intelligence,Genesys,TRUE
29153,Genetec,,TRUE
36943,Genexis,,TRUE
29174,Gengo,,TRUE
40482,GENIAC,,TRUE
34019,Genialis,,TRUE
29081,Genie,,TRUE
32038,GeniusAFC,,TRUE
32787,Genkgo,,TRUE
29770,Gentoo,,TRUE
27025,Gentoo Linux,,TRUE
28157,GeNUA,,TRUE
30798,Genuit,,TRUE
27222,"Genuitec, LLC",,TRUE
35864,Genus AI,,TRUE
31295,Genweb,,TRUE
29580,GeoCat,,TRUE
36825,GEOCONCEPT Group,,TRUE
40086,Geodata AS,Geodata AS,FALSE
38230,Geodesic,,TRUE
34968,Geofeedia,,TRUE
40194,Geoforce,,TRUE
35754,GeoMakers,,TRUE
27094,Geomatys,,TRUE
32774,Geometria,,TRUE
36441,Geometric Intelligence Inc.,,TRUE
36679,GeometricPLM,,TRUE
27301,Geometrics,,TRUE
31332,Geonodal Solutions,,TRUE
37473,geopy,,TRUE
39719,George Mason University,George Mason University,FALSE
